wavelength,n,k
667.0,1.6349452723417175,0.8424413404432056
668.0,1.6388172784489585,0.8460575329351321
668.0,1.642812093252496,0.8497466881814176
669.0,1.6467142036532167,0.8533530728431463
670.0,1.650459762654369,0.8570802677452659
670.0,1.6540495821142283,0.8609106391345255
671.0,1.657705629026418,0.8649249712604782
672.0,1.6613065695397544,0.8690129380493569
673.0,1.6649736834449271,0.8733307680708633
673.0,1.6689625706088564,0.8776060307688209
674.0,1.672966849956243,0.8819857270967507
675.0,1.6770078133622661,0.8863580322838865
675.0,1.6813259183036746,0.8907394628901979
676.0,1.68577172106974,0.8950404340642948
677.0,1.690154372489287,0.8993489260520695
678.0,1.6944461164964573,0.9038289724893221
678.0,1.6986826253732694,0.9082856352385597
679.0,1.7028993590095272,0.912786342803621
680.0,1.7072858859361737,0.9172343893798763
680.0,1.711743585459779,0.9217217439903866
681.0,1.716356239773944,0.926246819001686
682.0,1.7212910006245572,0.9306615369492749
682.0,1.7259816917996582,0.9352085539835455
683.0,1.7304572908199962,0.9399146398215011
684.0,1.7347535086007988,0.944774416383184
685.0,1.7390448587804752,0.9496453972260734
685.0,1.7429148208046912,0.9546108512993123
686.0,1.7468503844162189,0.9594373552714134
687.0,1.7510940114642917,0.964168805322288
687.0,1.7554094617780756,0.968825502472455
688.0,1.7597274560230982,0.9731852787835151
689.0,1.7642830125554512,0.9774478498795768
689.0,1.7689305748471003,0.9816530778698286
690.0,1.7732562557153226,0.9860083935136348
691.0,1.7774884173088155,0.9902897170408161
692.0,1.7815585605477293,0.994602518218638
692.0,1.7855221989604748,0.9988162404408791
693.0,1.7893521645159325,1.0029444397710687
694.0,1.7932342734238857,1.0068354280261718
694.0,1.797086117157962,1.0106420192652301
695.0,1.800832378248357,1.0141405659648564
696.0,1.8043362367207108,1.0175577003438336
696.0,1.8075022750252425,1.0209115253230439
697.0,1.8105296623896143,1.0241800303388553
698.0,1.8136102788390895,1.0272291881693132
699.0,1.8165593761373096,1.0301576748296286
699.0,1.8196096506064126,1.032992523194575
700.0,1.8225901296323912,1.0356226126151569
701.0,1.8255077695982969,1.0380617662578164
701.0,1.828308052143162,1.0403214784484094
702.0,1.8311003599793971,1.0423419980643063
703.0,1.833768732466142,1.0440529868315176
704.0,1.8363406135746458,1.0456048390761015
704.0,1.8390070385992447,1.047014964038676
705.0,1.8417406608893327,1.048154201969193
706.0,1.844282519002999,1.0490952894204764
706.0,1.846503402771649,1.0498752677085308
707.0,1.8483763587004642,1.050592132560694
708.0,1.849867597553845,1.0511245671305798
708.0,1.8511815657406463,1.0514205044156109
709.0,1.852352384814201,1.0515338391994682
710.0,1.8532167780091937,1.0514656173826196
711.0,1.8539449763361544,1.0511240036977316
711.0,1.85478198563923,1.0504622003203494
712.0,1.855816223484776,1.0495408979866863
713.0,1.8566802596095415,1.048316123604802
713.0,1.8573809490763697,1.0469496650979206
714.0,1.8580815813845686,1.0453237164514366
715.0,1.8585849131972811,1.0435770123602035
715.0,1.8588977804130162,1.0417011843072976
716.0,1.858965793535485,1.0396995910101436
717.0,1.858958992247152,1.0375896854843256
718.0,1.8589793960962109,1.0352259285350103
718.0,1.8588773763726218,1.032729109600505
719.0,1.8589385883502727,1.029948344773193
720.0,1.8590202036508974,1.0269833470419885
720.0,1.8590270048914237,1.0239413879709038
721.0,1.8589113830800301,1.020839928502742
722.0,1.8585917147783284,1.0176148244214955
722.0,1.8581700066603182,1.0142249908258592
723.0,1.8576122320632635,1.0108319778247168
724.0,1.8568639410366918,1.0074656564954405
725.0,1.856210833549124,1.003887961608601
725.0,1.8554964397861327,1.0001328205092506
726.0,1.8547683764003275,0.9963783961417518
727.0,1.8537884530996251,0.9926575322993596
727.0,1.852951344045775,0.9887799360521383
728.0,1.8522843185119797,0.9848838423168196
729.0,1.851481093535196,0.9809990081735415
729.0,1.8505007797868314,0.9770644282973725
730.0,1.8496224814236042,0.9730395942918291
731.0,1.8488938976947158,0.968877081182123
732.0,1.8482061082700416,0.96453390784832
732.0,1.8471096080102418,0.9603214241733026
733.0,1.8459720832838438,0.9561037243203903
734.0,1.8447867017123614,0.9519677467358745
734.0,1.8435193689028453,0.94781740166206
735.0,1.8421904884405935,0.9436431462129332
736.0,1.8407591258819649,0.9395393177636585
736.0,1.8393274900717373,0.9355991442095165
737.0,1.8377864683395235,0.9316845038389842
738.0,1.8361973764611041,0.9276727604936853
738.0,1.8345738236547504,0.923626621196013
739.0,1.8329362541370762,0.9196848230635142
740.0,1.8314279897555408,0.9157870368881724
741.0,1.8299671879473747,0.9120137518643429
741.0,1.8285811885292744,0.9081689878594124
742.0,1.8272836931136793,0.9042325069875414
743.0,1.8260542575812726,0.9002314797929714
743.0,1.824899749197829,0.8962744765072775
744.0,1.8235810418145268,0.8924892808056286
745.0,1.8225012819156747,0.8886139600323854
745.0,1.821435014928589,0.8846814418267083
746.0,1.8203890828851632,0.8809060566774435
747.0,1.8194113588619578,0.8773174607920441
748.0,1.8182693520130164,0.8738535267109958
748.0,1.8172092216148148,0.870574531403601
749.0,1.8160804995345308,0.8673690413910694
750.0,1.8147668206145948,0.8642808525039175
750.0,1.8137540029470696,0.8613520774753286
751.0,1.8125972704828521,0.8585290082786826
752.0,1.8115909401677528,0.8557640361655897
752.0,1.81072823824568,0.8530554167394766
753.0,1.8100160736988038,0.8504199397374261
754.0,1.8094339532719108,0.8478833703300467
755.0,1.8089339692239514,0.8454251882630318
755.0,1.8082284407319422,0.8430922548043146
756.0,1.8079818284309865,0.8408515447098451
757.0,1.8074406153279636,0.8387786518989199
757.0,1.806974721162699,0.8369259219771463
758.0,1.8062346955163695,0.8352142342858002
759.0,1.8056316423154342,0.8336417296752332
759.0,1.8046584017193765,0.8323094377105235
760.0,1.8039317913328892,0.8309614946628416
761.0,1.803136527516137,0.8297383351585879
761.0,1.8023891529576346,0.8286236037009747
762.0,1.8017994120166605,0.8275449581612357
763.0,1.8013947868195521,0.8265616071437737
764.0,1.8009832738578866,0.8257421773425738
764.0,1.8008049422486596,0.8249465904165948
765.0,1.8006951969125804,0.824283194584874
766.0,1.8004071052151687,0.8237500978430923
766.0,1.8004208242023785,0.8232964643061248
767.0,1.800578590147173,0.8229398814400808
768.0,1.8007843651611457,0.8226056380539123
768.0,1.8007500698481298,0.8224030385062575
769.0,1.8005923087156697,0.822392815916019
770.0,1.8004962780330311,0.8225359510748576
770.0,1.800564871545198,0.8228236930600754
771.0,1.8006540418596892,0.823229917017921
772.0,1.800475699816097,0.8237901833012528
773.0,1.8005923087156697,0.824403893670568
773.0,1.8006951969125804,0.8251046114937952
774.0,1.8012233267313922,0.8258268703948024
775.0,1.801785696381764,0.8266009607974402
775.0,1.8023617245037342,0.8274142715495888
776.0,1.8032188013062398,0.8282192770493257
777.0,1.804041474246924,0.8291942944267656
777.0,1.8049325705433175,0.8303730383473785
778.0,1.8061319067680572,0.8316218301367858
779.0,1.8072898889036713,0.8330021722249092
780.0,1.8086462881249232,0.8345143458319265
780.0,1.8100297699679997,0.8361753686990181
781.0,1.8111869919148522,0.8380089558343448
782.0,1.8126451868226718,0.8399191870286907
782.0,1.814150937798872,0.8418461377921926
783.0,1.8156700046633447,0.8437581265754468
784.0,1.8174281018208063,0.8457006362684046
784.0,1.8191378429185692,0.8478158023387637
785.0,1.8209291604270812,0.8500071940694924
786.0,1.8227951582221427,0.8523034585785566
786.0,1.824681121554166,0.8546982102087738
787.0,1.8266143615805486,0.8572348523646741
788.0,1.8286699555040413,0.8598954252473062
789.0,1.8306020601402613,0.8626640562184701
789.0,1.8326564648280486,0.8654027482396596
790.0,1.8348603596331574,0.8681788111083307
791.0,1.837315915001539,0.8708911219178338
791.0,1.83999562098919,0.8736093307763702
792.0,1.8424153922055726,0.8764528150556444
793.0,1.844657252533344,0.8793690735808618
793.0,1.8471845290135849,0.8823755772293932
794.0,1.84988802356161,0.8854344258261407
795.0,1.8525089351743134,0.8886281879064829
795.0,1.855210665394406,0.8917619144567284
796.0,1.8577210689644166,0.8950300233511574
797.0,1.8603463454975069,0.8982521763442461
798.0,1.8633719255672185,0.9013743373213664
798.0,1.8665459975943384,0.9044451468396796
799.0,1.8696646410713373,0.9074585777953312
800.0,1.8728909265060896,0.9104087773323801
800.0,1.876041479202617,0.9134113887867074
801.0,1.8792792841482422,0.9164030757860535
802.0,1.8826789219063018,0.9193783804181892
802.0,1.8860503639875905,0.9223322626090427
803.0,1.8894885986679657,0.9253221072667438
804.0,1.8928987028110154,0.9283155254577221
804.0,1.8962942895005708,0.9313274999650264
805.0,1.8998109025178735,0.9342971933586184
806.0,1.9032927008903475,0.937275689279621
806.0,1.9066720348800255,0.9402184479436092
807.0,1.910158876668508,0.943193580235973
808.0,1.9135230659722426,0.9460603632424585
809.0,1.9168932867531623,0.9487563330100838
809.0,1.9204522320962953,0.9513562061740716
810.0,1.9240307197453017,0.9538284254553315
811.0,1.9275611490723852,0.9561847452763438
811.0,1.9311585272680587,0.9585225846746372
812.0,1.9347484925620078,0.9607717667276198
813.0,1.9383310857669986,0.962937295175292
813.0,1.9419806848533567,0.965062757719217
814.0,1.9455013431230428,0.9672140519017287
815.0,1.948940442681013,0.9692983100465736
815.0,1.952264269837253,0.9713059771902544
816.0,1.9555066662758944,0.9731553111025654
817.0,1.9588770567408647,0.9747826772281193
818.0,1.962213351311984,0.9762515734403167
818.0,1.9656033727661786,0.9775771282136515
819.0,1.969074144764025,0.9787715038642358
820.0,1.9723488570165029,0.9798210162064409
820.0,1.9754748338146413,0.9807026340529182
821.0,1.9785668902098885,0.981424643371878
822.0,1.981854578063404,0.9820723239487588
822.0,1.9850408743200065,0.9826566107736294
823.0,1.9881460634547696,0.9830820400566693
824.0,1.991190423585292,0.9832962509446328
824.0,1.9940862269290567,0.9833553187707895
825.0,1.9971034972946817,0.98328777992079
826.0,2.0001275000002305,0.9831050988366847
826.0,2.00291525274753,0.9828042892439136
827.0,2.0056017694586554,0.9822748808181617
828.0,2.0080520576965624,0.9815722250293036
829.0,2.0102593691664876,0.9807018686086693
829.0,2.0125679687366556,0.9796916676886155
830.0,2.014896863696911,0.9784444562145485
831.0,2.0170772971224435,0.9769244444750432
831.0,2.019089013130119,0.9752147863793428
832.0,2.0211345342794984,0.9733952367643923
833.0,2.0232611270221894,0.9714736022551143
833.0,2.0250772233179477,0.9694504871475155
834.0,2.026906876139318,0.9671986543802975
835.0,2.0287163314854113,0.9647512153548548
835.0,2.0302760222617096,0.9621357131059532
836.0,2.0316129375344247,0.9594762982432549
837.0,2.0331322033774026,0.9565852113466635
837.0,2.0346380127899284,0.95352774500918
838.0,2.0359615457127034,0.9502823038039503
839.0,2.037170317375504,0.9467449140773647
840.0,2.0384939281713494,0.9431079508118612
840.0,2.039709526726584,0.9392480465987513
841.0,2.040904901510792,0.9352226010083063
842.0,2.041823406608183,0.9310446254965187
842.0,2.042708164186063,0.9267202434209078
843.0,2.0432890088387583,0.9223783622695817
844.0,2.0437955669140124,0.9177173528201874
844.0,2.0441940642342935,0.9128574739492012
845.0,2.0445452858711572,0.9079323144790186
846.0,2.0448492304606627,0.9027071469302452
846.0,2.0451058968084674,0.8972747607362959
847.0,2.045018089690364,0.8917024299857478
848.0,2.04515317765487,0.8858007952563599
848.0,2.04518019530986,0.8796569933928775
849.0,2.045193704145126,0.8732868333731283
850.0,2.0451599320666745,0.8668767091967998
851.0,2.0451329144272195,0.860268996903399
851.0,2.044828967407178,0.8537112851270874
852.0,2.044342657583637,0.8468295038302174
853.0,2.0435051394238815,0.8400488246169852
853.0,2.0427351800141076,0.8333353799230757
854.0,2.0416748234036524,0.8264685267705439
855.0,2.040472671391039,0.8196209252241882
855.0,2.039169256181864,0.8124466082368714
856.0,2.037670043048346,0.8052613599439733
857.0,2.0357657143707506,0.7978617315463978
857.0,2.033908735744626,0.7903461010568611
858.0,2.0320248226847526,0.7828421789664562
859.0,2.0301207262982923,0.7750812090240043
859.0,2.0282099481323868,0.767224794192762
860.0,2.0261777088719386,0.7590987681052376
861.0,2.0239565035546545,0.7510244163212144
861.0,2.0215328435773787,0.742734738543608
862.0,2.01924428182332,0.7344859848681599
863.0,2.0167600172992644,0.7260171679587848
864.0,2.0140800572583513,0.7175366475411596
864.0,2.010988396347323,0.7088553732560074
865.0,2.0078158027737922,0.699994898424734
866.0,2.0045082601503283,0.6912330118996042
866.0,2.0010927501448785,0.6823736104582587
867.0,1.9976367485311695,0.6731919416854534
868.0,1.9938027234443907,0.6642245240317508
868.0,1.9898268822203842,0.6550764807811468
869.0,1.9858171799916218,0.6460049538003414
870.0,1.9816925598283002,0.6366981055391
870.0,1.977689247482187,0.6272235836484065
871.0,1.9735304025228195,0.6179333021939785
872.0,1.9693104716190026,0.6085637072065939
872.0,1.964968609740339,0.599282431387941
873.0,1.9603831551404012,0.5898484725859522
874.0,1.9561213324643631,0.5802937885421071
874.0,1.95159548200724,0.5707964439125421
875.0,1.9469473059737132,0.5611932921147762
876.0,1.942365887111055,0.5516488167524153
877.0,1.9375605399559122,0.5422311079693738
877.0,1.9326865370786501,0.5328692617539691
878.0,1.9276964011091555,0.5232374634130507
879.0,1.92246141717556,0.5138001526583788
879.0,1.9173466554549004,0.5043222068976578
880.0,1.911959522123945,0.4949857354082231
881.0,1.9064147196790464,0.485582298258199
881.0,1.9009422486049334,0.4762047064782294
882.0,1.895223526931162,0.4669299057824067
883.0,1.8894750376332623,0.45764868734097275
883.0,1.8837372724821928,0.4484384558558429
884.0,1.8778335973078562,0.4392763618188604
885.0,1.8720352159790434,0.43004610224269596
885.0,1.8661178675708419,0.42099605106125954
886.0,1.8601831388570298,0.4119876376636723
887.0,1.8543260641195898,0.4029608831622946
887.0,1.8485125564257041,0.3940008748792945
888.0,1.8427834021934728,0.38507009134785974
889.0,1.8371317771855222,0.3762289489348181
889.0,1.8314962440227534,0.36727744817996644
890.0,1.8260542575812726,0.3584940238440294
891.0,1.820546325315639,0.3497466264314261
892.0,1.8150542116115875,0.3410850383023462
892.0,1.809838019348491,0.3324694096185152
893.0,1.804761216552006,0.32397054213882015
894.0,1.7997211130513915,0.31559334576070464
894.0,1.7947725927741973,0.3073425105212482
895.0,1.7899157628668452,0.2991701677462712
896.0,1.7852608046396174,0.290993613401654
896.0,1.7807461779252651,0.28298426831364143
897.0,1.7762894540279746,0.27508471166333914
898.0,1.7721183064780983,0.2672615227992511
898.0,1.7681712674918686,0.25952926280334615
899.0,1.7643037403725068,0.25183144139472424
900.0,1.7606057519167666,0.24427156325756308
900.0,1.7571399474643599,0.23679387415043895
901.0,1.753789089401311,0.2294447570344487
902.0,1.7506989564832307,0.22224765947891065
902.0,1.747766048875756,0.21513357215372605
903.0,1.74512948448796,0.20816616554269468
904.0,1.7428662093459841,0.20129980495055635
904.0,1.740851779770085,0.19449135249707553
905.0,1.739058761375136,0.1878625719926764
906.0,1.7375848082069218,0.18137499728227086
906.0,1.736458105002827,0.17494236562942694
907.0,1.7354911011837726,0.16864252062993815
908.0,1.7348300578969649,0.16245518432397163
909.0,1.7343428995920154,0.1563542640264459
909.0,1.7340923365912069,0.15038890285961506
910.0,1.7340853762704875,0.1445084696621803
911.0,1.7342176201695951,0.1387911563677776
911.0,1.7346143240982392,0.13311773524108908
912.0,1.7351849480764674,0.12755052603909306
913.0,1.7359224569270633,0.12212857432788037
913.0,1.7368406648196737,0.11685259202523389
914.0,1.7380576469348474,0.11170722261609556
915.0,1.7396356751605664,0.1065888323087687
915.0,1.741372851775172,0.10162579012435376
916.0,1.7434425640148021,0.09679005211981638
917.0,1.7456569351491769,0.09209151897347431
917.0,1.7480157397788694,0.08753313467663885
918.0,1.7506365759381695,0.08302439142788766
919.0,1.7533665825039362,0.07866503703445185
919.0,1.7563509328333975,0.07441707142956205
920.0,1.7594162064362098,0.07030414411109591
921.0,1.762465499892043,0.06641718290853678
921.0,1.7658373336757205,0.0625422981449041
922.0,1.769227360945487,0.05880615093710354
923.0,1.7730011031041142,0.05512267800133053
924.0,1.778377112568215,0.049846063718613096
925.0,1.7864438511445477,0.04303459385698156
926.0,1.7949167877285195,0.03661671940902549
928.0,1.8059742938361374,0.028822055196749664
930.0,1.81722974195712,0.02166102915622855
932.0,1.8286153298097796,0.01516363739513751
933.0,1.8401796873402598,0.009047859359311463
935.0,1.8498812148981014,0.00447086740964681
936.0,1.8612167299629736,0.0
938.0,1.8721574649074122,0.0
939.0,1.88172903218694,0.0
941.0,1.893054608702541,0.0
943.0,1.9041122146741714,0.0
944.0,1.9151338238340843,0.0
946.0,1.9259718639889531,0.0
947.0,1.9348972158730517,0.0
949.0,1.945055375561312,0.0
951.0,1.9547366280767315,0.0
952.0,1.9639759285615774,0.0
954.0,1.973152310795063,0.0
956.0,1.9806056788647455,0.0
957.0,1.9891248560482555,0.0
959.0,1.9973262478723737,0.0
961.0,2.0054532679535586,0.0
962.0,2.013351012085576,0.0
964.0,2.0200678860770136,0.0
965.0,2.0277913414055466,0.0
967.0,2.034975645011318,0.0
969.0,2.041917959859798,0.0
970.0,2.0488750597978593,0.0
972.0,2.0549350141228997,0.0
973.0,2.0613273617956747,0.0
975.0,2.067728011957664,0.0
977.0,2.073826086402647,0.0
978.0,2.0797229227629717,0.0
980.0,2.08444429319992,0.0
981.0,2.0901547370676496,0.0
983.0,2.095305102783171,0.0
985.0,2.1007481098572818,0.0
986.0,2.106104814943296,0.0
988.0,2.1107857614242436,0.0
989.0,2.11607807715645,0.0
991.0,2.1211281867962217,0.0
993.0,2.126146151428539,0.0
994.0,2.130813120301306,0.0
996.0,2.134952330184252,0.0
997.0,2.1393236615913445,0.0
999.0,2.1438458909968903,0.0
1001.0,2.1481591497460997,0.0
1002.0,2.1523991766552992,0.0
1004.0,2.1559608761490443,0.0
1005.0,2.1601220986922356,0.0
1007.0,2.164257621925449,0.0
1009.0,2.16839467078807,0.0
1010.0,2.172267760098645,0.0
1012.0,2.1756450836979924,0.0
1013.0,2.179105229743761,0.0
1015.0,2.182600593840614,0.0
1017.0,2.185919901935973,0.0
1018.0,2.1893834984972544,0.0
1020.0,2.1923093973803724,0.0
1021.0,2.1957069813963077,0.0
1023.0,2.199249096006629,0.0
1025.0,2.202908602222001,0.0
1026.0,2.2062416181467097,0.0
1028.0,2.208912983376215,0.0
1029.0,2.211940549114851,0.0
1031.0,2.215058002837012,0.0
1033.0,2.217786652481119,0.0
1034.0,2.2204477118490247,0.0
1036.0,2.22317116057154,0.0
1037.0,2.2260186782941727,0.0
1039.0,2.228435688047855,0.0
1041.0,2.230915020464483,0.0
1042.0,2.2335321069970218,0.0
1044.0,2.2358758334950797,0.0
1045.0,2.2384190301251636,0.0
1047.0,2.2412510408864565,0.0
1049.0,2.2440016862021652,0.0
1050.0,2.246554225213739,0.0
1052.0,2.2488055095816337,0.0
1053.0,2.2512771473689415,0.0
1055.0,2.2537358024230296,0.0
1057.0,2.2560509219284435,0.0
1058.0,2.2584835509349324,0.0
1060.0,2.2609169261901703,0.0
1061.0,2.2632410198317614,0.0
1063.0,2.265297523885926,0.0
1065.0,2.267464662704573,0.0
1066.0,2.2697631807187637,0.0
1068.0,2.271780110642427,0.0
1069.0,2.2733430803322343,0.0
1071.0,2.2750027953896077,0.0
1073.0,2.2769797761049735,0.0
1074.0,2.278909036509051,0.0
1076.0,2.2806320088523546,0.0
1077.0,2.282396743623202,0.0
1079.0,2.2844584279956353,0.0
1080.0,2.286679344781362,0.0
1082.0,2.2885628198110655,0.0
1084.0,2.290308742729015,0.0
1085.0,2.292137923366173,0.0
1087.0,2.294002089628369,0.0
1088.0,2.295866735405331,0.0
1090.0,2.2975867802045564,0.0
1092.0,2.2992174033824035,0.0
1093.0,2.3009658991327173,0.0
1095.0,2.302541985754117,0.0
1096.0,2.304028527928542,0.0
1098.0,2.3054254703461443,0.0
1100.0,2.306670503300818,0.0
1101.0,2.3076943619042334,0.0
1103.0,2.308711450197848,0.0
1104.0,2.309763288470921,0.0
1106.0,2.311112917880543,0.0
1107.0,2.312421269418726,0.0
1109.0,2.3135498336931577,0.0
1111.0,2.3147132085754616,0.0
1112.0,2.315800586823344,0.0
1114.0,2.3168604258723398,0.0
1115.0,2.317608645665793,0.0
1117.0,2.317906570628495,0.0
1119.0,2.3182183663874256,0.0
1120.0,2.31864104544677,0.0
1122.0,2.3190776101489883,0.0
1123.0,2.319583505584326,0.0
1125.0,2.320033991854069,0.0
1126.0,2.3206716538636543,0.0
1128.0,2.321531205465017,0.0
1130.0,2.3224671307014173,0.0
1131.0,2.323222897484471,0.0
1133.0,2.3239440743520277,0.0
1134.0,2.3246375858632624,0.0
1136.0,2.3251855100920578,0.0
1137.0,2.325580875345157,0.0
1139.0,2.3258860853663292,0.0
1141.0,2.326357800666976,0.0
1142.0,2.327037683580656,0.0
1144.0,2.327537233030088,0.0
1145.0,2.328106209426343,0.0
1147.0,2.32863359632129,0.0
1149.0,2.3291402042356824,0.0
1150.0,2.3295982661753323,0.0
1152.0,2.32970237551796,0.0
1153.0,2.3298897764029305,0.0
1155.0,2.330320124167749,0.0
1156.0,2.3306602572611723,0.0
1158.0,2.3311809025779464,0.0
1160.0,2.331743245002991,0.0
1161.0,2.332395899204942,0.0
1163.0,2.333048617189818,0.0
1164.0,2.3338194621737056,0.0
1166.0,2.334375081443769,0.0
1167.0,2.335076617054843,0.0
1169.0,2.3356462351027436,0.0
1171.0,2.335896326759653,0.0
1172.0,2.3361394804657887,0.0
1174.0,2.336528544945509,0.0
1175.0,2.336563283956262,0.0
1177.0,2.33675782578313,0.0
1178.0,2.336841202601104,0.0
1180.0,2.3370635459156004,0.0
1182.0,2.3374109722993515,0.0
1183.0,2.337751467861493,0.0
1185.0,2.33786960307261,0.0
1186.0,2.338300467036711,0.0
1188.0,2.3387383092201937,0.0
1189.0,2.3392248346179043,0.0
1191.0,2.3395654237627292,0.0
1193.0,2.340093719322506,0.0
1194.0,2.3407680529082295,0.0
1196.0,2.341553704041631,0.0
1197.0,2.3421656036975373,0.0
1199.0,2.342631520144597,0.0
1200.0,2.3429583768357616,0.0
1202.0,2.3430418322234154,0.0
1204.0,2.342916649540982,0.0
1205.0,2.342652382850163,0.0
1207.0,2.3424437587847815,0.0
1208.0,2.34234640316122,0.0
1210.0,2.342193418675014,0.0
1211.0,2.3420404377593944,0.0
1213.0,2.341929181153673,0.0
1214.0,2.342054344967846,0.0
1216.0,2.3422003724378264,0.0
1218.0,2.342089113118041,0.0
1219.0,2.341664954278929,0.0
1221.0,2.341289492285683,0.0
1222.0,2.3411087219472098,0.0
1224.0,2.3409557663160747,0.0
1225.0,2.340740243970492,0.0
1227.0,2.3404343534194414,0.0
1229.0,2.34030922047705,0.0
1230.0,2.340517776703795,0.0
1232.0,2.340914051762011,0.0
1233.0,2.3413312092243843,0.0
1235.0,2.3415676102181466,0.0
1236.0,2.3415606571262053,0.0
1238.0,2.3415815164241307,0.0
1239.0,2.3418179264354366,0.0
1241.0,2.342054344967846,0.0
1243.0,2.3421169277709555,0.0
1244.0,2.342082159473251,0.0
1246.0,2.342005669867322,0.0
1247.0,2.3417553464857184,0.0
1249.0,2.341553704041631,0.0
1250.0,2.341379879321236,0.0
1252.0,2.3412338701130553,0.0
1253.0,2.3409210041692963,0.0
1255.0,2.340573392814703,0.0
1257.0,2.3401076224098056,0.0
1258.0,2.339732249360216,0.0
1260.0,2.339468110782032,0.0
1261.0,2.339391651591254,0.0
1263.0,2.339495914344123,0.0
1264.0,2.339607129765958,0.0
1266.0,2.339551521820333,0.0
1267.0,2.3396418849703755,0.0
1269.0,2.339850420048815,0.0
1271.0,2.3401076224098056,0.0
1272.0,2.34011457396447,0.0
1274.0,2.340225799837931,0.0
1275.0,2.340211896500921,0.0
1277.0,2.340156283446682,0.0
1278.0,2.3400381072670364,0.0
1280.0,2.339850420048815,0.0
1281.0,2.3393429962045063,0.0
1283.0,2.33883561142848,0.0
1285.0,2.33860625851846,0.0
1286.0,2.3383074166858187,0.0
1288.0,2.33786960307261,0.0
1289.0,2.33752215259588,0.0
1291.0,2.337133029733025,0.0
1292.0,2.336841202601104,0.0
1294.0,2.3367022418209795,0.0
1295.0,2.336848150716656,0.0
1297.0,2.3367161377677834,0.0
1298.0,2.3366744500148324,0.0
1300.0,2.3367647738111996,0.0
1302.0,2.3368967877296702,0.0
1303.0,2.3370635459156004,0.0
1305.0,2.337167771915312,0.0
1306.0,2.33729284528193,0.0
1308.0,2.337133029733025,0.0
1309.0,2.3368898395630797,0.0
1311.0,2.3368689951070576,0.0
1312.0,2.3366049710096126,0.0
1314.0,2.3363270622745516,0.0
1315.0,2.3361325330933154,0.0
1317.0,2.3358268559093722,0.0
1319.0,2.3354169926958486,0.0
1320.0,2.3348612863694886,0.0
1322.0,2.3344167547589962,0.0
1323.0,2.3341181017669035,0.0
1325.0,2.3337777925975303,0.0
1326.0,2.3333402777813945,0.0
1328.0,2.332819464242944,0.0
1329.0,2.3322709179338137,0.0
1331.0,2.331680760177063,0.0
1332.0,2.3311670181775384,0.0
1334.0,2.3307643830873985,0.0
1335.0,2.330347889487759,0.0
1337.0,2.3298758946764826,0.0
1339.0,2.329466396658123,0.0
1340.0,2.329202665388806,0.0
1342.0,2.3290708036351413,0.0
1343.0,2.3288417867357665,0.0
1345.0,2.328578079965433,0.0
1346.0,2.3283213227762,0.0
1348.0,2.3281270265470075,0.0
1349.0,2.3279535525070933,0.0
1351.0,2.327995185869286,0.0
1352.0,2.328106209426343,0.0
1354.0,2.3280853923700136,0.0
1355.0,2.32790498057634,0.0
1357.0,2.327731512252867,0.0
1359.0,2.3275094793123676,0.0
1360.0,2.327245824689659,0.0
1362.0,2.326815673471535,0.0
1363.0,2.326350863438836,0.0
1365.0,2.325948516384745,0.0
1366.0,2.3254005304370233,0.0
1368.0,2.324817910467478,0.0
1369.0,2.3243463023976543,0.0
1371.0,2.3239371395946513,0.0
1372.0,2.3234586584275765,0.0
1374.0,2.3232020954406667,0.0
1375.0,2.3229316746586863,0.0
1377.0,2.322737533030845,0.0
1379.0,2.3226543311706553,0.0
1380.0,2.3226543311706553,0.0
1382.0,2.322737533030845,0.0
1383.0,2.322813802295798,0.0
1385.0,2.3227305995036676,0.0
1386.0,2.322723665983549,0.0
1388.0,2.3227652672101584,0.0
1389.0,2.322779134342179,0.0
1391.0,2.32251566366241,0.0
1392.0,2.322356199517345,0.0
1394.0,2.3221066109549544,0.0
1395.0,2.3216767854007347,0.0
1397.0,2.3209835754121344,0.0
1398.0,2.320380539922007,0.0
1400.0,2.319742905031686,0.0
1401.0,2.319091469800716,0.0
1403.0,2.3181837217158523,0.0
1404.0,2.3175047213879867,0.0
1406.0,2.3169366297267144,0.0
1408.0,2.3165556188785086,0.0
1409.0,2.3162023367178177,0.0
1411.0,2.315869852379016,0.0
1412.0,2.315592794323081,0.0
1414.0,2.3153988602930586,0.0
1415.0,2.3152534133406286,0.0
1417.0,2.3152672652995308,0.0
1418.0,2.315288043289907,0.0
1420.0,2.315239561409472,0.0
1421.0,2.3149001977604344,0.0
1423.0,2.314526224440463,0.0
1424.0,2.3141453464436608,0.0
1426.0,2.313563682246345,0.0
1427.0,2.312940524695019,0.0
1429.0,2.3125389638833083,0.0
1430.0,2.3120474296171363,0.0
1432.0,2.3113205763295226,0.0
1433.0,2.310427688832209,0.0
1435.0,2.3097356064921595,0.0
1436.0,2.309230429607621,0.0
1438.0,2.309036672799412,0.0
1440.0,2.3086906918205337,0.0
1441.0,2.308240942060175,0.0
1443.0,2.3076943619042334,0.0
1444.0,2.3071824139807133,0.0
1446.0,2.3065598248028882,0.0
1447.0,2.3061724637472056,0.0
1449.0,2.3060687099350385,0.0
1450.0,2.3060687099350385,0.0
1452.0,2.3059857079840906,0.0
1453.0,2.305792040562284,0.0
1455.0,2.305370140645479,0.0
